x_m,P_hot,P_cold,T_hot_C,T_cold,T_cold_C,T_wall_hot_C,T_wall_cold,T_wall_cold_C,T_sat,T_sat_cold_C,DeltaT_actual,DeltaT_ONB,ONB_margin,q_flux,h_single_phase,h_subcooled,h_cold,cold_region,cold_quality,cold_phase,cold_cumulative_dP_Pa,cold_cumulative_dP_kPa
39.92604,14980709.347480975,5709181.06413873,320.0711291099734,545.5099312898956,272.3599312898956,305.60765261197673,548.3026827973412,275.1526827973412,545.5099312898956,272.3599312898956,2.792751507445587,0.8103262947568524,1.9824252126887345,243639.7585170846,18154.402113560434,,89438.27953013829,Saturated Boiling,0.7866428282926083,boiling,290818.93586126994,290.81893586126995
40.444559999999996,14981540.65308287,5696985.18016006,320.50413201849926,545.3742680505773,272.2242680505773,305.8409057641069,548.0809294188293,274.93092941882935,545.3742680505773,272.2242680505773,2.706661368252071,0.8174580452580096,1.8892033229940615,247279.81076222,18150.399780868836,,93747.64087518657,Saturated Boiling,0.8035403934954487,boiling,303014.8198399403,303.0148198399403
40.96308,14982372.901787927,5684318.9267405635,320.94205358107354,545.2270530334857,272.07705303348575,309.01022458472414,557.0753542807968,283.9253542807968,545.2270530334857,272.07705303348575,11.848301247311042,0.7304615552123279,11.117839692098714,200678.9624314182,18146.239646037156,,51658.393780234204,Saturated Boiling,0.820674918764268,boiling,315681.07325943623,315.68107325943623
41.4816,14983206.115261434,5671163.782671733,321.20899325405196,545.0795806396837,271.92958063968376,312.14426261650146,566.1467063645017,292.99670636450173,545.0795806396837,271.92958063968376,21.06712572481797,0.6423088581052645,20.424816866712707,153180.4500159977,18141.91560235207,,7296.547041305044,CHF / Dryout,0.8311412468963063,boiling,328836.2173282671,328.83621732826714
42.000119999999995,14984039.921523377,5657692.583903944,321.4786256865775,544.9318498275593,271.7818498275593,312.3084273076912,566.0741798528127,292.9241798528127,544.9318498275593,271.7818498275593,21.142330025253386,0.6472251167803149,20.49510490847307,155073.97963902884,18137.45310678873,,7360.421394642182,CHF / Dryout,0.841725509041788,boiling,342307.41609605623,342.3074160960562
42.51864,14984874.330845185,5643897.615470292,321.75095766218044,544.7724649038695,271.6224649038695,312.47356295565817,565.99833782291,292.84833782291,544.7724649038695,271.6224649038695,21.225872919040512,0.6522250793534065,20.573647839687105,157001.80106198558,18132.87947052426,,7424.532863956065,CHF / Dryout,0.8524288239532133,boiling,356102.384529708,356.102384529708
43.03716,14985709.353699688,5629768.397256101,322.0260491716258,544.6127777421523,271.4627777421523,312.63969121461093,565.919151991799,292.76915199179905,544.6127777421523,271.4627777421523,21.30637424964675,0.6573103926986633,20.64906385694809,158964.31378249434,18128.191306952525,,7488.883618784175,CHF / Dryout,0.8632534796411183,boiling,370231.6027438996,370.2316027438996
43.555679999999995,14986545.000889173,5615296.6851201495,322.3039062442148,544.441347454854,271.2913474548541,312.80682656656256,565.8365684180903,292.68656841809036,544.441347454854,271.2913474548541,21.395220963236284,0.6624827647749936,20.73273819846129,160962.06518777733,18123.3851152887,,7553.468535753176,CHF / Dryout,0.8741997473599146,boiling,384703.3148798504,384.70331487985044
44.0742,14987381.283431515,5600471.337915119,322.5845882839942,544.26956704272,271.11956704272006,312.97499062717736,565.7505578018129,292.6005578018129,544.26956704272,271.11956704272006,21.480990759092833,0.667743980284161,20.813246778808672,162995.46260291623,18118.457255624184,,7618.289594424602,CHF / Dryout,0.8852708213967753,boiling,399528.6620848814,399.5286620848814
44.59272,14988218.212691138,5585283.54358014,322.8681004063898,544.0974348492423,270.9474348492423,313.1451146726894,565.6639568760806,292.51395687608067,544.0974348492423,270.9474348492423,21.566522026838356,0.6730631923010765,20.89345883453728,165049.2623728708,18113.40396318213,,7683.629484320909,CHF / Dryout,0.8964678370087389,boiling,414716.4564198606,414.7164564198606
45.111239999999995,14989055.800263328,5569724.284708471,323.1544468939512,543.9249492054785,270.7749492054785,313.3172084680896,565.5767614669071,292.4267614669071,543.9249492054785,270.7749492054785,21.65181226142863,0.6784419142888958,20.973370347139735,167123.57600946008,18108.221799265222,,7749.4902939237945,CHF / Dryout,0.9077919336931577,boiling,430275.7152915292,430.2757152915292
45.62976,14989894.057980107,5553784.334784957,323.4436311595357,543.740573043221,270.59057304322107,313.4903572535069,565.4860490534159,292.3360490534159,543.740573043221,270.59057304322107,21.745476010194807,0.6839144393185297,21.06156157087628,169234.4656007281,18102.907222925045,,7815.578519804982,CHF / Dryout,0.9192416062869124,boiling,446215.6652150436,446.2156652150436
46.14828,14990732.997916268,5537451.292370935,323.7357102965467,543.544228338965,270.39422833896504,313.66365405452177,565.3888571107218,292.2388571107218,543.544228338965,270.39422833896504,21.84462877175679,0.6895155729585143,21.155113198798276,171398.37555039965,18097.45608645842,,7881.5964530791025,CHF / Dryout,0.9308187817667409,boiling,462548.70762906526,462.54870762906523
46.666799999999995,14991572.63252641,5520712.267941348,324.0307411612599,543.3590122865438,270.20901228654384,313.8389874996551,565.2909912232942,292.14099122329424,543.3590122865438,270.20901228654384,21.931978936750397,0.6951824732308518,21.236796463519546,173583.97021088752,18091.863583266473,,7948.143832680767,CHF / Dryout,0.9425325717659431,boiling,479287.73205865186,479.28773205865184
47.18532,14992412.974657478,5503560.072147541,324.3286706761994,543.1617704927072,270.0117704927072,314.01635930948555,565.1924195374384,292.0424195374384,543.1617704927072,270.0117704927072,22.03064904473115,0.7009169887067506,21.329732056024397,175791.51817637775,18086.125745473924,,8015.214951199541,CHF / Dryout,0.9543752866084628,boiling,496439.927852459,496.439927852459
47.70384,14993254.03729472,5485981.217101028,324.6295538521397,542.9524184294196,269.8024184294196,314.19390741939594,565.0872188907667,291.93721889076676,542.9524184294196,269.8024184294196,22.13480046134714,0.7067865367586946,21.428013924588445,178053.50822903385,18080.238459114647,,8082.197707771961,CHF / Dryout,0.966348865081981,boiling,514018.78289897135,514.0187828989714
48.222359999999995,14994095.83383256,5467961.701481722,324.93344528888963,542.7425410728692,269.59254107286927,314.3725993496098,564.9782876633769,291.82828766337695,542.7425410728692,269.59254107286927,22.235746590507688,0.7127612947295023,21.522985295778184,180354.49348986225,18074.196407188858,,8149.399616264699,CHF / Dryout,0.9784602897909773,boiling,532038.2985182774,532.0382985182773
48.74088,14994938.378088372,5449490.3471712405,325.24034396287914,542.5204306065384,269.37043060653843,314.55244770459615,564.8655640522002,291.7155640522002,542.5204306065384,269.37043060653843,22.34513344566176,0.7188438854434828,21.626289560218275,182695.06921916787,18067.994609998357,,8216.813963547998,CHF / Dryout,0.9907052710695273,boiling,550509.6528287595,550.5096528287595
49.2594,14995781.684178917,5430553.43806632,325.5503028670082,543.3921570065232,270.24215700652326,314.8638408556286,565.1623906616069,292.0123906616069,542.3094638490506,269.15946384905067,22.852926812556234,0.7205104973815006,22.132416315174734,182811.60155217384,13139.609231885519,,8232.430036497353,CHF / Dryout,1.0030978020812298,superheated_vapor,569446.5619336809,569.4465619336809
49.777919999999995,14996625.76666803,5411120.809206184,325.8557293817447,547.6758352490561,274.5258352490562,315.6925809060283,567.1018149743543,293.9518149743543,542.074429060053,268.92442906005306,25.02738591430125,0.703746201771055,24.323639712530195,173926.12745339237,8060.165604851805,,8060.165604851805,Superheated Steam,1.0153137557932985,superheated_vapor,588879.1907938161,588.8791907938161
50.29644,14997470.621109445,5391125.211063652,326.1340890300959,551.8403502270534,278.6903502270534,316.85977156098386,570.1521723289377,297.0021723289377,541.8387298028899,268.68872980288995,28.313442526047766,0.6734922746314,27.639950251416366,158860.79385636916,7785.926114039168,,7785.926114039168,Superheated Steam,1.0264490491731086,superheated_vapor,608874.7889363479,608.874788936348
50.81496,14998316.184976289,5370593.429916649,326.38750015471385,555.8294585426765,282.67945854267657,317.93462070838825,572.9705502422053,299.8205502422053,541.6023617172933,268.45236171729334,31.368188524911943,0.644163370796111,30.724025154115832,144912.5637294644,7569.68453570771,,7569.68453570771,Superheated Steam,1.0365836862174034,superheated_vapor,629406.5700833509,629.4065700833509
51.33348,14999162.399596993,5349552.851613732,326.61796789839366,559.6082646844974,286.4582646844974,318.9221456530405,575.5676079613906,302.4176079613907,541.3534505795528,268.20345057955285,34.21415738183782,0.6157954608600873,33.59836192097774,132036.30153319918,7394.663361138175,,7394.663361138175,Superheated Steam,1.0457865899833416,superheated_vapor,650447.1483862681,650.447148386268
51.852,15000009.21013283,5328030.496446885,326.8273919311554,563.1569363926337,290.00693639263375,319.3946875883255,576.8121082688789,303.6621082688789,541.0918848133732,267.94188481337324,35.720223455505675,0.6018567096320552,35.11836674587362,125860.63455557275,7315.843923960977,,7315.843923960977,Superheated Steam,1.054130170203742,superheated_vapor,671969.5035531151,671.969503553115
